sample_index,adc_raw,voltage_V
9657,1728,0.34807
9658,1685,0.33941
9659,1670,0.33639
9660,1561,0.31443
9661,1482,0.29852
9662,1437,0.28945
9663,1433,0.28865
9664,1328,0.26750
9665,1279,0.25763
9666,1262,0.25420
9667,1286,0.25904
9668,1176,0.23688
9669,1095,0.22056
9670,1078,0.21714
9671,991,0.19962
9672,987,0.19881
9673,961,0.19357
9674,910,0.18330
9675,787,0.15852
9676,815,0.16416
9677,719,0.14483
9678,732,0.14745
9679,673,0.13556
9680,662,0.13335
9681,620,0.12489
9682,599,0.12066
9683,632,0.12730
9684,584,0.11763
9685,598,0.12045
9686,510,0.10273
9687,555,0.11179
9688,616,0.12408
9689,584,0.11763
9690,637,0.12831
9691,580,0.11683
9692,608,0.12247
9693,658,0.13254
9694,676,0.13617
9695,754,0.15188
9696,760,0.15309
9697,771,0.15530
9698,800,0.16114
9699,888,0.17887
9700,890,0.17927
9701,968,0.19498
9702,1044,0.21029
9703,1133,0.22822
9704,1123,0.22620
9705,1235,0.24876
9706,1240,0.24977
9707,1248,0.25138
9708,1342,0.27032
9709,1420,0.28603
9710,1462,0.29449
9711,1512,0.30456
9712,1590,0.32027
9713,1628,0.32793
9714,1658,0.33397
9715,1671,0.33659
9716,1700,0.34243
9717,1780,0.35854
9718,1805,0.36358
9719,1818,0.36620
9720,1863,0.37526
9721,1895,0.38171
9722,1890,0.38070
9723,1927,0.38815
9724,1916,0.38594
9725,1956,0.39399
9726,1963,0.39540
9727,1958,0.39440
9728,1983,0.39943
9729,1999,0.40266
9730,1944,0.39158
9731,1917,0.38614
9732,1927,0.38815
9733,1939,0.39057
9734,1907,0.38412
9735,1864,0.37546
9736,1821,0.36680
9737,1758,0.35411
9738,1776,0.35774
9739,1730,0.34847
9740,1634,0.32913
9741,1616,0.32551
9742,1616,0.32551
9743,1526,0.30738
9744,1484,0.29892
9745,1469,0.29590
9746,1413,0.28462
9747,1287,0.25924
9748,1330,0.26790
9749,1246,0.25098
9750,1211,0.24393
9751,1127,0.22701
9752,1093,0.22016
9753,1012,0.20385
9754,934,0.18813
9755,966,0.19458
9756,893,0.17988
9757,815,0.16416
9758,803,0.16175
9759,774,0.15591
9760,730,0.14704
9761,700,0.14100
9762,681,0.13717
9763,695,0.13999
9764,576,0.11602
9765,632,0.12730
9766,630,0.12690
9767,610,0.12287
9768,599,0.12066
9769,571,0.11502
9770,565,0.11381
9771,572,0.11522
9772,621,0.12509
9773,616,0.12408
9774,631,0.12710
9775,679,0.13677
9776,679,0.13677
9777,696,0.14019
9778,738,0.14865
9779,800,0.16114
9780,834,0.16799
9781,887,0.17867
9782,934,0.18813
9783,959,0.19317
9784,981,0.19760
9785,1054,0.21231
9786,1169,0.23547
9787,1176,0.23688
9788,1192,0.24010
9789,1286,0.25904
9790,1343,0.27052
9791,1369,0.27576
9792,1405,0.28301
9793,1490,0.30013
9794,1503,0.30275
9795,1588,0.31987
9796,1610,0.32430
9797,1685,0.33941
9798,1733,0.34908
9799,1760,0.35451
9800,1783,0.35915
9801,1818,0.36620
9802,1834,0.36942
9803,1873,0.37728
9804,1911,0.38493
9805,1878,0.37828
9806,1950,0.39279
9807,1954,0.39359
9808,1930,0.38876
9809,1931,0.38896
9810,1985,0.39984
9811,1984,0.39963
9812,1934,0.38956
9813,1936,0.38997
9814,1906,0.38392
9815,1911,0.38493
9816,1923,0.38735
9817,1869,0.37647
9818,1836,0.36982
9819,1803,0.36318
9820,1793,0.36116
9821,1714,0.34525
9822,1668,0.33598
9823,1669,0.33618
9824,1642,0.33075
9825,1579,0.31806
9826,1525,0.30718
9827,1466,0.29529
9828,1378,0.27757
9829,1404,0.28281
9830,1288,0.25944
9831,1303,0.26246
9832,1223,0.24635
9833,1184,0.23849
9834,1088,0.21915
9835,1022,0.20586
9836,1026,0.20667
9837,928,0.18693
9838,927,0.18672
9839,856,0.17242
9840,780,0.15711
9841,782,0.15752
9842,761,0.15329
9843,717,0.14442
9844,715,0.14402
9845,706,0.14221
9846,627,0.12630
9847,619,0.12468
9848,622,0.12529
9849,627,0.12630
9850,578,0.11643
9851,550,0.11079
9852,604,0.12166
9853,591,0.11904
9854,632,0.12730
9855,586,0.11804
9856,665,0.13395
9857,632,0.12730
9858,651,0.13113
9859,712,0.14342
9860,702,0.14140
9861,793,0.15973
9862,807,0.16255
9863,820,0.16517
9864,854,0.17202
9865,909,0.18310
9866,976,0.19659
9867,1050,0.21150
9868,1056,0.21271
9869,1129,0.22741
9870,1158,0.23325
9871,1216,0.24494
9872,1298,0.26145
9873,1295,0.26085
9874,1345,0.27092
9875,1439,0.28986
9876,1505,0.30315
9877,1537,0.30960
9878,1573,0.31685
9879,1623,0.32692
9880,1689,0.34021
9881,1672,0.33679
9882,1751,0.35270
9883,1802,0.36297
9884,1816,0.36579
9885,1864,0.37546
9886,1851,0.37284
9887,1905,0.38372
9888,1948,0.39238
9889,1877,0.37808
9890,1929,0.38856
9891,1939,0.39057
9892,1919,0.38654
9893,1951,0.39299
9894,1915,0.38574
9895,1951,0.39299
9896,1944,0.39158
9897,1956,0.39399
9898,1917,0.38614
9899,1893,0.38130
9900,1873,0.37728
9901,1835,0.36962
9902,1791,0.36076
9903,1739,0.35028
9904,1725,0.34746
9905,1658,0.33397
9906,1664,0.33518
9907,1605,0.32329
9908,1525,0.30718
9909,1493,0.30073
9910,1429,0.28784
9911,1369,0.27576
9912,1333,0.26850
9913,1260,0.25380
9914,1210,0.24373
9915,1183,0.23829
9916,1142,0.23003
9917,1129,0.22741
9918,1084,0.21835
9919,1005,0.20244
9920,957,0.19277
9921,874,0.17605
9922,840,0.16920
9923,758,0.15268
9924,742,0.14946
9925,724,0.14583
9926,698,0.14060
9927,639,0.12871
9928,620,0.12489
9929,632,0.12730
9930,641,0.12912
9931,570,0.11481
9932,576,0.11602
9933,602,0.12126
9934,557,0.11220
9935,553,0.11139
9936,562,0.11320
9937,603,0.12146
9938,573,0.11542
9939,602,0.12126
9940,680,0.13697
9941,668,0.13455
9942,696,0.14019
9943,756,0.15228
9944,789,0.15893
9945,773,0.15570
9946,854,0.17202
9947,883,0.17786
9948,920,0.18531
9949,1006,0.20264
9950,1079,0.21734
9951,1134,0.22842
9952,1151,0.23184
9953,1172,0.23607
9954,1302,0.26226
9955,1293,0.26045
9956,1380,0.27797
9957,1429,0.28784
9958,1404,0.28281
9959,1526,0.30738
9960,1579,0.31806
9961,1613,0.32490
9962,1701,0.34263
9963,1690,0.34041
9964,1713,0.34505
9965,1780,0.35854
9966,1824,0.36741
9967,1820,0.36660
9968,1849,0.37244
9969,1928,0.38835
9970,1888,0.38030
9971,1948,0.39238
9972,1953,0.39339
9973,1913,0.38533
9974,1989,0.40064
9975,1930,0.38876
9976,1974,0.39762
9977,1930,0.38876
9978,1913,0.38533
9979,1911,0.38493
9980,1909,0.38453
9981,1901,0.38292
9982,1868,0.37627
9983,1837,0.37002
9984,1845,0.37164
9985,1783,0.35915
9986,1776,0.35774
9987,1737,0.34988
9988,1613,0.32490
9989,1600,0.32229
9990,1596,0.32148
9991,1516,0.30537
9992,1478,0.29771
9993,1389,0.27978
9994,1360,0.27394
9995,1308,0.26347
9996,1255,0.25279
9997,1218,0.24534
9998,1137,0.22902
9999,1128,0.22721
10000,1058,0.21311
10001,1012,0.20385
10002,951,0.19156
10003,933,0.18793
10004,858,0.17283
10005,847,0.17061
10006,742,0.14946
10007,773,0.15570
10008,739,0.14886
10009,720,0.14503
10010,676,0.13617
10011,589,0.11864
10012,639,0.12871
10013,555,0.11179
10014,569,0.11461
10015,613,0.12348
10016,570,0.11481
10017,546,0.10998
10018,618,0.12448
10019,555,0.11179
10020,562,0.11320
10021,631,0.12710
10022,633,0.12750
10023,661,0.13314
10024,716,0.14422
10025,768,0.15470
10026,776,0.15631
10027,821,0.16537
10028,815,0.16416
10029,845,0.17021
10030,944,0.19015
10031,932,0.18773
10032,994,0.20022
10033,1055,0.21251
10034,1111,0.22379
10035,1185,0.23869
10036,1244,0.25058
10037,1267,0.25521
10038,1323,0.26649
10039,1368,0.27555
10040,1432,0.28845
10041,1427,0.28744
10042,1523,0.30678
10043,1595,0.32128
10044,1619,0.32611
10045,1651,0.33256
10046,1733,0.34908
10047,1782,0.35895
10048,1809,0.36438
10049,1846,0.37184
10050,1831,0.36882
10051,1847,0.37204
10052,1935,0.38976
10053,1908,0.38433
10054,1920,0.38674
10055,1921,0.38694
10056,1964,0.39561
10057,1976,0.39802
10058,1965,0.39581
10059,1959,0.39460
10060,1932,0.38916
10061,1941,0.39097
10062,1918,0.38634
10063,1890,0.38070
10064,1875,0.37768
10065,1839,0.37043
10066,1802,0.36297
10067,1802,0.36297
10068,1723,0.34706
10069,1736,0.34968
10070,1715,0.34545
10071,1623,0.32692
10072,1598,0.32188
10073,1525,0.30718
10074,1523,0.30678
10075,1427,0.28744
10076,1425,0.28704
10077,1391,0.28019
10078,1281,0.25803
10079,1248,0.25138
10080,1216,0.24494
10081,1113,0.22419
10082,1109,0.22338
10083,1018,0.20505
10084,1016,0.20465
10085,930,0.18733
10086,865,0.17424
10087,817,0.16457
10088,793,0.15973
10089,799,0.16094
10090,735,0.14805
10091,720,0.14503
10092,685,0.13798
10093,620,0.12489
10094,597,0.12025
10095,594,0.11965
10096,566,0.11401
10097,609,0.12267
10098,576,0.11602
10099,546,0.10998
10100,568,0.11441
10101,619,0.12468
10102,622,0.12529
10103,587,0.11824
10104,574,0.11562
10105,664,0.13375
10106,703,0.14160
10107,707,0.14241
10108,745,0.15006
10109,752,0.15147
10110,780,0.15711
10111,826,0.16638
10112,866,0.17444
10113,961,0.19357
10114,934,0.18813
10115,1045,0.21049
10116,1072,0.21593
10117,1117,0.22500
10118,1197,0.24111
10119,1267,0.25521
10120,1323,0.26649
10121,1376,0.27717
10122,1396,0.28119
10123,1409,0.28381
10124,1510,0.30416
10125,1497,0.30154
10126,1607,0.32370
10127,1685,0.33941
10128,1724,0.34726
10129,1757,0.35391
10130,1725,0.34746
10131,1772,0.35693
10132,1808,0.36418
10133,1843,0.37123
10134,1870,0.37667
10135,1922,0.38715
10136,1942,0.39117
10137,1883,0.37929
10138,1907,0.38412
10139,1931,0.38896
10140,1981,0.39903
10141,1978,0.39843
10142,1960,0.39480
10143,1930,0.38876
10144,1955,0.39379
10145,1906,0.38392
10146,1871,0.37687
10147,1877,0.37808
10148,1894,0.38151
10149,1867,0.37607
10150,1819,0.36640
10151,1777,0.35794
10152,1730,0.34847
10153,1739,0.35028
10154,1630,0.32833
10155,1574,0.31705
10156,1513,0.30476
10157,1507,0.30355
10158,1407,0.28341
10159,1432,0.28845
10160,1339,0.26971
10161,1259,0.25360
10162,1220,0.24574
10163,1183,0.23829
10164,1171,0.23587
10165,1058,0.21311
10166,1046,0.21069
10167,1014,0.20425
10168,917,0.18471
10169,925,0.18632
10170,852,0.17162
10171,803,0.16175
10172,752,0.15147
10173,725,0.14604
10174,697,0.14040
10175,672,0.13536
10176,646,0.13012
10177,627,0.12630
10178,613,0.12348
10179,578,0.11643
10180,563,0.11340
10181,570,0.11481
10182,583,0.11743
10183,550,0.11079
10184,567,0.11421
10185,609,0.12267
10186,625,0.12589
10187,657,0.13234
10188,657,0.13234
10189,687,0.13838
10190,713,0.14362
10191,794,0.15993
10192,803,0.16175
10193,819,0.16497
10194,816,0.16437
10195,879,0.17706
10196,996,0.20062
10197,960,0.19337
10198,1090,0.21956
10199,1063,0.21412
10200,1190,0.23970
10201,1175,0.23668
10202,1271,0.25602
10203,1357,0.27334
10204,1349,0.27173
10205,1384,0.27878
10206,1453,0.29268
10207,1519,0.30597
10208,1594,0.32108
10209,1600,0.32229
10210,1672,0.33679
10211,1750,0.35250
10212,1720,0.34646
10213,1755,0.35351
10214,1774,0.35733
10215,1806,0.36378
10216,1840,0.37063
10217,1864,0.37546
10218,1910,0.38473
10219,1901,0.38292
10220,1927,0.38815
10221,1944,0.39158
10222,1914,0.38553
10223,1992,0.40125
10224,1940,0.39077
10225,1940,0.39077
10226,1940,0.39077
10227,1899,0.38251
10228,1901,0.38292
10229,1854,0.37345
10230,1849,0.37244
10231,1855,0.37365
10232,1816,0.36579
10233,1803,0.36318
10234,1721,0.34666
10235,1747,0.35190
10236,1668,0.33598
10237,1637,0.32974
10238,1582,0.31866
10239,1515,0.30516
10240,1474,0.29691
10241,1393,0.28059
10242,1398,0.28160
10243,1315,0.26488
10244,1311,0.26407
10245,1206,0.24292
10246,1182,0.23809
10247,1115,0.22459
10248,1013,0.20405
10249,1026,0.20667
10250,997,0.20082
10251,912,0.18370
10252,834,0.16799
10253,810,0.16316
10254,808,0.16275
10255,781,0.15732
10256,749,0.15087
10257,718,0.14463
10258,647,0.13032
10259,664,0.13375
10260,609,0.12267
10261,626,0.12609
10262,562,0.11320
10263,574,0.11562
10264,549,0.11058
10265,550,0.11079
10266,578,0.11643
10267,604,0.12166
10268,618,0.12448
10269,630,0.12690
10270,669,0.13476
10271,688,0.13858
10272,675,0.13596
10273,750,0.15107
10274,755,0.15208
10275,760,0.15309
10276,795,0.16014
10277,897,0.18068
10278,884,0.17806
10279,978,0.19700
10280,1009,0.20324
10281,1070,0.21553
10282,1147,0.23104
10283,1149,0.23144
10284,1207,0.24312
10285,1298,0.26145
10286,1314,0.26468
10287,1350,0.27193
10288,1401,0.28220
10289,1453,0.29268
10290,1515,0.30516
10291,1567,0.31564
10292,1639,0.33014
10293,1678,0.33800
10294,1718,0.34605
10295,1794,0.36136
10296,1803,0.36318
10297,1813,0.36519
10298,1821,0.36680
10299,1832,0.36902
10300,1925,0.38775
10301,1909,0.38453
10302,1920,0.38674
10303,1956,0.39399
10304,1986,0.40004
10305,1929,0.38856
10306,1957,0.39420
10307,1966,0.39601
10308,1966,0.39601
10309,1914,0.38553
10310,1909,0.38453
10311,1928,0.38835
10312,1855,0.37365
10313,1871,0.37687
10314,1818,0.36620
10315,1795,0.36156
10316,1770,0.35653
10317,1749,0.35230
10318,1655,0.33336
10319,1634,0.32913
10320,1627,0.32772
10321,1592,0.32067
10322,1477,0.29751
10323,1419,0.28583
10324,1395,0.28099
10325,1323,0.26649
10326,1343,0.27052
10327,1251,0.25199
10328,1245,0.25078
10329,1122,0.22600
10330,1123,0.22620
10331,1072,0.21593
10332,1006,0.20264
10333,962,0.19377
10334,939,0.18914
10335,839,0.16900
10336,801,0.16134
10337,756,0.15228
10338,758,0.15268
10339,668,0.13455
10340,674,0.13576
10341,638,0.12851
10342,659,0.13274
10343,620,0.12489
10344,583,0.11743
10345,627,0.12630
10346,599,0.12066
10347,576,0.11602
10348,583,0.11743
10349,578,0.11643
10350,618,0.12448
10351,593,0.11945
10352,598,0.12045
10353,611,0.12307
10354,623,0.12549
10355,667,0.13435
10356,727,0.14644
10357,754,0.15188
10358,838,0.16880
10359,850,0.17121
10360,900,0.18129
10361,952,0.19176
10362,933,0.18793
10363,1003,0.20203
10364,1065,0.21452
10365,1179,0.23748
10366,1225,0.24675
10367,1210,0.24373
10368,1256,0.25299
10369,1315,0.26488
10370,1363,0.27455
10371,1481,0.29832
10372,1462,0.29449
10373,1589,0.32007
10374,1535,0.30919
10375,1628,0.32793
10376,1626,0.32752
10377,1745,0.35149
10378,1754,0.35331
10379,1800,0.36257
10380,1818,0.36620
10381,1866,0.37587
10382,1863,0.37526
10383,1928,0.38835
10384,1902,0.38312
10385,1973,0.39742
10386,1974,0.39762
10387,1961,0.39500
10388,1988,0.40044
10389,1966,0.39601
10390,1960,0.39480
10391,1953,0.39339
10392,1906,0.38392
10393,1878,0.37828
10394,1885,0.37969
10395,1919,0.38654
10396,1827,0.36801
10397,1836,0.36982
10398,1793,0.36116
10399,1731,0.34867
10400,1702,0.34283
10401,1639,0.33014
10402,1649,0.33216
10403,1576,0.31745
10404,1561,0.31443
10405,1487,0.29952
10406,1429,0.28784
10407,1419,0.28583
10408,1304,0.26266
10409,1326,0.26709
10410,1231,0.24796
10411,1158,0.23325
10412,1170,0.23567
10413,1114,0.22439
10414,1043,0.21009
10415,937,0.18874
10416,946,0.19055
10417,876,0.17645
10418,836,0.16839
10419,828,0.16678
10420,736,0.14825
10421,766,0.15429
10422,723,0.14563
10423,710,0.14301
10424,684,0.13778
10425,660,0.13294
10426,578,0.11643
10427,565,0.11381
10428,577,0.11622
10429,570,0.11481
10430,588,0.11844
10431,560,0.11280
10432,566,0.11401
10433,580,0.11683
10434,587,0.11824
10435,633,0.12750
10436,655,0.13194
10437,683,0.13758
10438,702,0.14140
10439,709,0.14281
10440,792,0.15953
10441,799,0.16094
10442,871,0.17544
10443,905,0.18229
10444,928,0.18693
10445,958,0.19297
10446,1059,0.21331
10447,1089,0.21936
10448,1153,0.23225
10449,1181,0.23789
10450,1286,0.25904
10451,1275,0.25682
10452,1323,0.26649
10453,1367,0.27535
10454,1447,0.29147
10455,1583,0.31886
10456,1589,0.32007
10457,1602,0.32269
10458,1659,0.33417
10459,1745,0.35149
10460,1766,0.35572
10461,1760,0.35451
10462,1786,0.35975
10463,1852,0.37305
10464,1850,0.37264
10465,1913,0.38533
10466,1866,0.37587
10467,1913,0.38533
10468,1975,0.39782
10469,1948,0.39238
10470,1964,0.39561
10471,1985,0.39984
10472,1939,0.39057
10473,1956,0.39399
10474,1918,0.38634
10475,1903,0.38332
10476,1894,0.38151
10477,1916,0.38594
10478,1821,0.36680
10479,1832,0.36902
10480,1793,0.36116
10481,1798,0.36217
10482,1732,0.34887
10483,1672,0.33679
10484,1643,0.33095
10485,1577,0.31765
10486,1596,0.32148
10487,1481,0.29832
10488,1423,0.28663
10489,1416,0.28522
10490,1375,0.27696
10491,1314,0.26468
10492,1288,0.25944
10493,1215,0.24474
10494,1128,0.22721
10495,1130,0.22761
10496,1050,0.21150
10497,990,0.19941
10498,920,0.18531
10499,903,0.18189
10500,904,0.18209
10501,795,0.16014
10502,760,0.15309
10503,709,0.14281
10504,661,0.13314
10505,672,0.13536
10506,624,0.12569
10507,589,0.11864
10508,631,0.12710
10509,598,0.12045
10510,609,0.12267
10511,568,0.11441
10512,561,0.11300
10513,541,0.10897
10514,587,0.11824
10515,610,0.12287
10516,629,0.12670
10517,642,0.12932
10518,669,0.13476
10519,665,0.13395
10520,722,0.14543
10521,766,0.15429
10522,726,0.14624
10523,763,0.15369
10524,830,0.16719
10525,934,0.18813
10526,932,0.18773
10527,1014,0.20425
10528,974,0.19619
10529,1072,0.21593
10530,1155,0.23265
10531,1206,0.24292
10532,1295,0.26085
10533,1313,0.26448
10534,1376,0.27717
10535,1414,0.28482
10536,1475,0.29711
10537,1535,0.30919
10538,1595,0.32128
10539,1607,0.32370
10540,1705,0.34344
10541,1672,0.33679
10542,1720,0.34646
10543,1733,0.34908
10544,1786,0.35975
10545,1878,0.37828
10546,1888,0.38030
10547,1911,0.38493
10548,1864,0.37546
10549,1938,0.39037
10550,1977,0.39822
10551,1991,0.40104
10552,1919,0.38654
10553,1922,0.38715
10554,1977,0.39822
10555,1941,0.39097
10556,1940,0.39077
10557,1897,0.38211
10558,1917,0.38614
10559,1927,0.38815
10560,1911,0.38493
10561,1835,0.36962
10562,1833,0.36922
10563,1779,0.35834
10564,1749,0.35230
10565,1684,0.33921
10566,1630,0.32833
10567,1613,0.32490
10568,1577,0.31765
10569,1497,0.30154
10570,1488,0.29973
10571,1453,0.29268
10572,1397,0.28140
10573,1325,0.26689
10574,1294,0.26065
10575,1234,0.24856
10576,1190,0.23970
10577,1083,0.21815
10578,1100,0.22157
10579,999,0.20123
10580,986,0.19861
10581,896,0.18048
10582,864,0.17403
10583,867,0.17464
10584,750,0.15107
10585,798,0.16074
10586,728,0.14664
10587,696,0.14019
10588,659,0.13274
10589,628,0.12650
10590,626,0.12609
10591,603,0.12146
10592,626,0.12609
10593,586,0.11804
10594,612,0.12327
10595,624,0.12569
10596,586,0.11804
10597,592,0.11925
10598,563,0.11340
10599,619,0.12468
10600,675,0.13596
10601,654,0.13173
10602,732,0.14745
10603,748,0.15067
10604,736,0.14825
10605,801,0.16134
10606,848,0.17081
10607,900,0.18129
10608,991,0.19962
10609,1008,0.20304
10610,1026,0.20667
10611,1077,0.21694
10612,1179,0.23748
10613,1174,0.23648
10614,1267,0.25521
10615,1289,0.25964
10616,1366,0.27515
10617,1390,0.27999
10618,1404,0.28281
10619,1502,0.30255
10620,1565,0.31524
10621,1600,0.32229
10622,1622,0.32672
10623,1724,0.34726
10624,1681,0.33860
10625,1730,0.34847
10626,1783,0.35915
10627,1849,0.37244
10628,1840,0.37063
10629,1893,0.38130
10630,1907,0.38412
10631,1893,0.38130
10632,1918,0.38634
10633,1929,0.38856
10634,1947,0.39218
10635,1966,0.39601
10636,1963,0.39540
10637,1984,0.39963
10638,1964,0.39561
10639,1909,0.38453
10640,1919,0.38654
10641,1903,0.38332
10642,1855,0.37365
10643,1850,0.37264
10644,1814,0.36539
10645,1776,0.35774
10646,1736,0.34968
10647,1708,0.34404
10648,1644,0.33115
10649,1656,0.33357
10650,1533,0.30879
10651,1495,0.30114
10652,1498,0.30174
10653,1410,0.28401
10654,1368,0.27555
10655,1309,0.26367
10656,1247,0.25118
10657,1189,0.23950
10658,1167,0.23507
10659,1107,0.22298
10660,1060,0.21351
10661,980,0.19740
10662,964,0.19418
10663,834,0.16799
10664,861,0.17343
10665,857,0.17262
10666,768,0.15470
10667,751,0.15127
10668,751,0.15127
10669,722,0.14543
10670,586,0.11804
10671,651,0.13113
10672,596,0.12005
10673,622,0.12529
10674,568,0.11441
10675,543,0.10938
10676,607,0.12227
10677,572,0.11522
10678,560,0.11280
10679,615,0.12388
10680,621,0.12509
10681,618,0.12448
10682,614,0.12368
10683,624,0.12569
10684,707,0.14241
10685,677,0.13637
10686,713,0.14362
10687,789,0.15893
10688,789,0.15893
10689,807,0.16255
10690,887,0.17867
10691,963,0.19398
10692,1004,0.20223
10693,987,0.19881
10694,1065,0.21452
10695,1113,0.22419
10696,1201,0.24192
10697,1198,0.24131
10698,1292,0.26025
10699,1366,0.27515
10700,1364,0.27475
10701,1421,0.28623
10702,1512,0.30456
10703,1513,0.30476
10704,1592,0.32067
10705,1675,0.33739
10706,1718,0.34605
10707,1760,0.35451
10708,1767,0.35592
10709,1800,0.36257
10710,1842,0.37103
10711,1853,0.37325
10712,1850,0.37264
10713,1868,0.37627
10714,1925,0.38775
10715,1914,0.38553
10716,1963,0.39540
10717,1946,0.39198
10718,1930,0.38876
10719,1945,0.39178
10720,1923,0.38735
10721,1931,0.38896
10722,1928,0.38835
10723,1915,0.38574
10724,1861,0.37486
10725,1913,0.38533
10726,1884,0.37949
10727,1794,0.36136
10728,1804,0.36338
10729,1743,0.35109
10730,1745,0.35149
10731,1704,0.34323
10732,1640,0.33034
10733,1572,0.31665
10734,1490,0.30013
10735,1476,0.29731
10736,1395,0.28099
10737,1390,0.27999
10738,1337,0.26931
10739,1309,0.26367
10740,1166,0.23487
10741,1144,0.23043
10742,1112,0.22399
10743,1012,0.20385
10744,970,0.19539
10745,979,0.19720
10746,889,0.17907
10747,876,0.17645
10748,839,0.16900
10749,776,0.15631
10750,748,0.15067
10751,697,0.14040
10752,667,0.13435
10753,641,0.12912
10754,586,0.11804
10755,585,0.11784
10756,592,0.11925
10757,541,0.10897
10758,590,0.11884
10759,581,0.11703
10760,601,0.12106
10761,612,0.12327
10762,595,0.11985
10763,606,0.12207
10764,622,0.12529
10765,656,0.13214
10766,645,0.12992
10767,717,0.14442
10768,760,0.15309
10769,780,0.15711
10770,790,0.15913
10771,816,0.16437
10772,883,0.17786
10773,862,0.17363
10774,980,0.19740
10775,991,0.19962
10776,1064,0.21432
10777,1104,0.22238
10778,1156,0.23285
10779,1233,0.24836
10780,1311,0.26407
10781,1303,0.26246
10782,1349,0.27173
10783,1470,0.29610
10784,1484,0.29892
10785,1571,0.31644
10786,1567,0.31564
10787,1664,0.33518
10788,1656,0.33357
10789,1700,0.34243
10790,1774,0.35733
10791,1822,0.36700
10792,1800,0.36257
10793,1885,0.37969
10794,1891,0.38090
10795,1876,0.37788
10796,1932,0.38916
10797,1928,0.38835
10798,1973,0.39742
10799,1979,0.39863
10800,1950,0.39279
10801,1966,0.39601
10802,1967,0.39621
10803,1931,0.38896
10804,1939,0.39057
10805,1936,0.38997
10806,1951,0.39299
10807,1884,0.37949
10808,1886,0.37989
10809,1857,0.37405
10810,1754,0.35331
10811,1797,0.36197
10812,1713,0.34505
10813,1665,0.33538
10814,1648,0.33195
10815,1601,0.32249
10816,1602,0.32269
10817,1518,0.30577
10818,1422,0.28643
10819,1405,0.28301
10820,1296,0.26105
10821,1262,0.25420
10822,1266,0.25501
10823,1247,0.25118
10824,1116,0.22479
10825,1091,0.21976
10826,1088,0.21915
10827,962,0.19377
10828,946,0.19055
10829,887,0.17867
10830,826,0.16638
10831,789,0.15893
10832,782,0.15752
10833,725,0.14604
10834,701,0.14120
10835,707,0.14241
10836,633,0.12750
10837,655,0.13194
10838,593,0.11945
10839,635,0.12791
10840,614,0.12368
10841,619,0.12468
10842,586,0.11804
10843,587,0.11824
10844,616,0.12408
10845,574,0.11562
10846,626,0.12609
10847,583,0.11743
10848,652,0.13133
10849,643,0.12952
10850,673,0.13556
10851,750,0.15107
10852,795,0.16014
10853,822,0.16557
10854,849,0.17101
10855,852,0.17162
10856,905,0.18229
10857,927,0.18672
10858,979,0.19720
10859,1085,0.21855
10860,1105,0.22258
10861,1197,0.24111
10862,1286,0.25904
10863,1310,0.26387
10864,1312,0.26427
10865,1419,0.28583
10866,1403,0.28260
10867,1463,0.29469
10868,1501,0.30234
10869,1614,0.32511
10870,1615,0.32531
10871,1696,0.34162
10872,1713,0.34505
10873,1744,0.35129
10874,1802,0.36297
10875,1803,0.36318
10876,1834,0.36942
10877,1898,0.38231
10878,1871,0.37687
10879,1886,0.37989
10880,1961,0.39500
10881,1942,0.39117
10882,1931,0.38896
10883,1967,0.39621
10884,1941,0.39097
10885,1937,0.39017
10886,1926,0.38795
10887,1917,0.38614
10888,1891,0.38090
10889,1878,0.37828
10890,1918,0.38634
10891,1867,0.37607
10892,1833,0.36922
10893,1803,0.36318
10894,1742,0.35089
10895,1733,0.34908
10896,1699,0.34223
10897,1626,0.32752
10898,1648,0.33195
10899,1581,0.31846
10900,1441,0.29026
10901,1399,0.28180
10902,1374,0.27676
10903,1322,0.26629
10904,1272,0.25622
10905,1269,0.25561
10906,1223,0.24635
10907,1164,0.23446
10908,1076,0.21674
10909,1018,0.20505
10910,994,0.20022
10911,895,0.18028
10912,851,0.17142
10913,814,0.16396
10914,798,0.16074
10915,771,0.15530
10916,732,0.14745
10917,703,0.14160
10918,702,0.14140
10919,610,0.12287
10920,608,0.12247
10921,582,0.11723
10922,576,0.11602
10923,589,0.11864
10924,578,0.11643
10925,606,0.12207
10926,547,0.11018
10927,608,0.12247
10928,620,0.12489
10929,604,0.12166
10930,656,0.13214
10931,654,0.13173
10932,698,0.14060
10933,682,0.13737
10934,733,0.14765
10935,757,0.15248
10936,786,0.15832
10937,897,0.18068
10938,950,0.19136
10939,920,0.18531
10940,990,0.19941
10941,1055,0.21251
10942,1045,0.21049
10943,1190,0.23970
10944,1171,0.23587
10945,1248,0.25138
10946,1328,0.26750
10947,1331,0.26810
10948,1393,0.28059
10949,1452,0.29247
10950,1463,0.29469
10951,1585,0.31926
10952,1578,0.31785
10953,1680,0.33840
10954,1715,0.34545
10955,1729,0.34827
10956,1781,0.35874
10957,1820,0.36660
10958,1835,0.36962
10959,1836,0.36982
10960,1906,0.38392
10961,1923,0.38735
10962,1929,0.38856
10963,1931,0.38896
10964,1972,0.39722
10965,1919,0.38654
10966,1977,0.39822
10967,1981,0.39903
10968,1939,0.39057
10969,1970,0.39681
10970,1988,0.40044
10971,1924,0.38755
